ID;DATAFLOW;COUNTRY;Reference area;FINANCING_SCHEME;Financing scheme;TIME_PERIOD;OBS_VALUE
DE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2019;2,705
DE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2020;2,619
DE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2021;2,504
DE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF2;Voluntary health care payment schemes;2022;2,481
IT_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2012;2,039
IT_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2013;2,015
IT_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2014;2,035
IT_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2015;2,098
IT_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2016;2,276
IT_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2017;2,459
IT_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2018;2,588
IT_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2019;2,794
IT_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2020;2,614
IT_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2021;2,644
IT_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IT;Italy;HF2;Voluntary health care payment schemes;2022;2,716
LU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2012;4,155
LU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2013;4,246
LU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2014;4,054
LU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2015;4,242
LU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2016;4,328
LU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2017;4,006
LU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2018;4,076
LU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2019;4,121
LU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2020;3,882
LU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2021;3,894
LU_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);LU;Luxembourg;HF2;Voluntary health care payment schemes;2022;4,162
CZ_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2012;0,888
CZ_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2013;0,937
CZ_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2014;1,313
CZ_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2015;0,827
CZ_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2016;0,922
CZ_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2017;1,066
CZ_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2018;0,935
CZ_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2019;0,921
CZ_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2020;0,77
CZ_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CZ;Czechia;HF2;Voluntary health care payment schemes;2021;0,856
NL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2012;7,798
NL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2013;7,319
NL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2014;7,333
NL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2015;7,332
NL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2016;7,536
NL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2017;7,263
NL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2018;7,104
NL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2019;6,775
NL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2020;5,761
NL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2021;5,719
NL_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);NL;Netherlands;HF2;Voluntary health care payment schemes;2022;5,93
CH_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2012;9,023
CH_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2013;9,153
CH_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2014;9,094
CH_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2015;9,146
CH_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2016;9,113
CH_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2017;8,915
CH_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2018;8,911
CH_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2019;9,205
CH_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2020;8,961
CH_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CH;Switzerland;HF2;Voluntary health care payment schemes;2021;8,576
BG_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2012;1,25
BG_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2013;1,345
BG_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2014;1,28
BG_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2015;1,365
BG_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2016;1,389
BG_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2017;1,458
BG_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2018;1,592
BG_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2019;1,614
BG_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2020;1,36
BG_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BG;Bulgaria;HF2;Voluntary health care payment schemes;2021;1,328
CY_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2012;10,933
CY_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2013;10,866
CY_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2014;11,427
CY_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2015;13,503
CY_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2016;13,498
CY_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2017;13,736
CY_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2018;13,613
CY_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2019;12,077
CY_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2020;7,375
CY_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);CY;Cyprus;HF2;Voluntary health care payment schemes;2021;4,791
GR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2012;30,449
GR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2013;33,739
GR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2014;37,2
GR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2015;36,034
GR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2016;34,308
GR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2017;34,995
GR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2018;36,08
GR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2019;33,643
GR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2020;33,438
GR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);GR;Greece;HF3;Household out-of-pocket payments;2021;33,33
RO_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2012;22,428
RO_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2013;20,176
RO_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2014;20,314
RO_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2015;21,282
RO_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2016;20,755
RO_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2017;20,488
RO_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2018;19,458
RO_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2019;18,877
RO_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2020;19,026
RO_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);RO;Romania;HF3;Household out-of-pocket payments;2021;20,942
SK_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2012;23,233
SK_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2013;23,322
SK_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2014;18,008
SK_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2015;18,444
SK_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2016;18,194
SK_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2017;18,712
SK_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2018;18,908
SK_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2019;19,159
SK_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2020;18,752
SK_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SK;Slovak Republic;HF3;Household out-of-pocket payments;2021;19,404
SI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2012;12,46
SI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2013;12,455
SI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2014;12,983
SI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2015;12,471
SI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2016;11,981
SI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2017;12,322
SI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2018;11,982
SI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2019;11,661
SI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2020;12,474
SI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2021;12,897
SI_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SI;Slovenia;HF3;Household out-of-pocket payments;2022;12,699
IE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2012;13,686
IE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2013;14,032
IE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2014;14,067
IE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2015;13,467
IE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2016;13,091
IE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2017;12,584
IE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2018;12,131
IE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2019;12,133
IE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2020;10,931
IE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2021;10,688
IE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IE;Ireland;HF3;Household out-of-pocket payments;2022;10,68
SE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2012;14,81
SE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2013;14,931
SE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2014;14,919
SE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2015;14,903
SE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2016;14,492
SE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2017;14,087
SE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2018;13,959
SE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2019;13,713
SE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2020;12,832
SE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2021;13,085
SE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);SE;Sweden;HF3;Household out-of-pocket payments;2022;13,135
BE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2012;19,454
BE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2013;19,74
BE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2014;19,536
BE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2015;19,023
BE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2016;18,469
BE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2017;18,4
BE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2018;18,499
BE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2019;19,807
BE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2020;17,394
BE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);BE;Belgium;HF3;Household out-of-pocket payments;2021;17,856
HU_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2012;29,397
HU_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2013;28,385
HU_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2014;28,361
HU_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2015;27,488
HU_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2016;27,689
HU_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2017;27,249
HU_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2018;26,789
HU_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2019;27,787
HU_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2020;26,147
HU_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2021;24,64
HU_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);HU;Hungary;HF3;Household out-of-pocket payments;2022;27,645
FI_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2012;17,462
FI_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2013;17,794
FI_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2014;17,637
FI_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2015;18,629
FI_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2016;19,273
FI_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2017;19,046
FI_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2018;18,369
FI_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2019;17,424
FI_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2020;16,466
FI_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FI;Finland;HF3;Household out-of-pocket payments;2021;16,101
EE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2012;22,541
EE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2013;23,605
EE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2014;23,522
EE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2015;23,719
EE_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2016;23,738
EE_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2017;24,807
EE_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2018;24,513
EE_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2019;23,925
EE_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2020;21,428
EE_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2021;22,074
EE_2022;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);EE;Estonia;HF3;Household out-of-pocket payments;2022;22,097
IL_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2012;23,408
IL_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2013;22,654
IL_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2014;23,01
IL_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2015;22,501
IL_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2016;22,823
IL_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2017;22,431
IL_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2018;21,837
IL_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2019;21,356
IL_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2020;20,12
IL_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);IL;Israel;HF3;Household out-of-pocket payments;2021;19,799
FR_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2012;10,12
FR_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2013;10,016
FR_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2014;9,963
FR_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2015;9,738
FR_2016;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2016;9,624
FR_2017;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2017;9,693
FR_2018;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2018;9,5
FR_2019;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2019;9,453
FR_2020;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2020;8,838
FR_2021;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);FR;France;HF3;Household out-of-pocket payments;2021;8,925
DE_2012;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2012;14,025
DE_2013;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2013;13,19
DE_2014;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2014;12,873
DE_2015;OECD.ELS.HD:DSD_SHA@DF_SHA(1.0);DE;Germany;HF3;Household out-of-pocket payments;2015;12,953
